dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.046961,16.947109,1.415000,0.500000,0.000000,0.000000,6.145302
0.020000,7.056866,16.945731,1.425000,0.500000,0.000000,0.000000,6.144428
0.020000,7.066769,16.944343,1.435000,0.500000,0.000000,0.000000,6.143556
0.020000,7.076671,16.942947,1.445000,0.500000,0.000000,0.000000,6.142686
0.020000,7.086572,16.941542,1.455000,0.500000,0.000000,0.000000,6.141817
0.020000,7.096472,16.940129,1.465000,0.500000,0.000000,0.000000,6.140950
0.020000,7.106370,16.938707,1.475000,0.500000,0.000000,0.000000,6.140085
0.020000,7.116267,16.937277,1.485000,0.500000,0.000000,0.000000,6.139222
0.020000,7.126163,16.935838,1.495000,0.500000,0.000000,0.000000,6.138360
0.020000,7.136058,16.934391,1.505000,0.500000,0.000000,0.000000,6.137500
0.020000,7.145951,16.932935,1.515000,0.500000,0.000000,0.000000,6.136642
0.020000,7.155843,16.931470,1.525000,0.500000,0.000000,0.000000,6.135786
0.020000,7.165734,16.929997,1.535000,0.500000,0.000000,0.000000,6.134931
0.020000,7.175624,16.928516,1.545000,0.500000,0.000000,0.000000,6.134079
0.020000,7.185513,16.927026,1.555000,0.500000,0.000000,0.000000,6.133228
0.020000,7.195400,16.925528,1.565000,0.500000,0.000000,0.000000,6.132379
0.020000,7.205286,16.924022,1.575000,0.500000,0.000000,0.000000,6.131531
0.020000,7.215170,16.922507,1.585000,0.500000,0.000000,0.000000,6.130686
0.020000,7.225053,16.920983,1.595000,0.500000,0.000000,0.000000,6.129842
0.020000,7.234935,16.919452,1.605000,0.500000,0.000000,0.000000,6.129000
0.020000,7.244816,16.917912,1.615000,0.500000,0.000000,0.000000,6.128160
0.020000,7.254696,16.916364,1.625000,0.500000,0.000000,0.000000,6.127322
0.020000,7.264574,16.914807,1.635000,0.500000,0.000000,0.000000,6.126485
0.020000,7.274451,16.913242,1.645000,0.500000,0.000000,0.000000,6.125650
0.020000,7.284326,16.911670,1.655000,0.500000,0.000000,0.000000,6.124817
0.020000,7.294200,16.910088,1.665000,0.500000,0.000000,0.000000,6.123986
0.020000,7.304073,16.908499,1.675000,0.500000,0.000000,0.000000,6.123157
0.020000,7.313945,16.906901,1.685000,0.500000,0.000000,0.000000,6.122330
0.020000,7.323815,16.905296,1.695000,0.500000,0.000000,0.000000,6.121504
0.020000,7.333684,16.903682,1.705000,0.500000,0.000000,0.000000,6.120680
0.020000,7.343551,16.902060,1.715000,0.500000,0.000000,0.000000,6.119858
0.020000,7.353418,16.900430,1.725000,0.500000,0.000000,0.000000,6.119038
0.020000,7.363282,16.898792,1.735000,0.500000,0.000000,0.000000,6.118220
0.020000,7.373146,16.897145,1.745000,0.500000,0.000000,0.000000,6.117403
0.020000,7.383008,16.895491,1.755000,0.500000,0.000000,0.000000,6.116589
0.020000,7.392869,16.893829,1.765000,0.500000,0.000000,0.000000,6.115776
0.020000,7.402729,16.892159,1.775000,0.500000,0.000000,0.000000,6.114965
0.020000,7.412587,16.890480,1.785000,0.500000,0.000000,0.000000,6.114156
0.020000,7.422444,16.888794,1.795000,0.500000,0.000000,0.000000,6.113349
0.020000,7.432299,16.887100,1.805000,0.500000,0.000000,0.000000,6.112543
0.020000,7.442153,16.885398,1.815000,0.500000,0.000000,0.000000,6.111740
0.020000,7.452006,16.883688,1.825000,0.500000,0.000000,0.000000,6.110938
0.020000,7.461857,16.881970,1.835000,0.500000,0.000000,0.000000,6.110138
0.020000,7.471707,16.880244,1.845000,0.500000,0.000000,0.000000,6.109341
0.020000,7.481556,16.878511,1.855000,0.500000,0.000000,0.000000,6.108544
0.020000,7.491403,16.876769,1.865000,0.500000,0.000000,0.000000,6.107750
0.020000,7.501249,16.875020,1.875000,0.500000,0.000000,0.000000,6.106958
0.020000,7.511093,16.873263,1.885000,0.500000,0.000000,0.000000,6.106168
0.020000,7.520936,16.871498,1.895000,0.500000,0.000000,0.000000,6.105379
0.020000,7.530778,16.869725,1.905000,0.500000,0.000000,0.000000,6.104592
0.020000,7.540618,16.867945,1.915000,0.500000,0.000000,0.000000,6.103807
0.020000,7.550457,16.866157,1.925000,0.500000,0.000000,0.000000,6.103024
0.020000,7.560294,16.864361,1.935000,0.500000,0.000000,0.000000,6.102243
0.020000,7.570130,16.862558,1.945000,0.500000,0.000000,0.000000,6.101464
0.020000,7.579965,16.860747,1.955000,0.500000,0.000000,0.000000,6.100687
0.020000,7.589798,16.858928,1.965000,0.500000,0.000000,0.000000,6.099912
0.020000,7.599630,16.857102,1.975000,0.500000,0.000000,0.000000,6.099138
0.020000,7.609461,16.855268,1.985000,0.500000,0.000000,0.000000,6.098366
0.020000,7.619290,16.853427,1.995000,0.500000,0.000000,0.000000,6.097597
0.020000,7.629117,16.851577,2.005000,0.500000,0.000000,0.000000,6.096829
0.020000,7.638943,16.849721,2.015000,0.500000,0.000000,0.000000,6.096063
0.020000,7.648768,16.847857,2.025000,0.500000,0.000000,0.000000,6.095299
0.020000,7.658591,16.845985,2.035000,0.500000,0.000000,0.000000,6.094537
0.020000,7.668413,16.844106,2.045000,0.500000,0.000000,0.000000,6.093777
0.020000,7.678234,16.842220,2.055000,0.500000,0.000000,0.000000,6.093018
0.020000,7.688053,16.840326,2.065000,0.500000,0.000000,0.000000,6.092262
0.020000,7.697870,16.838424,2.075000,0.500000,0.000000,0.000000,6.091507
0.020000,7.707686,16.836516,2.085000,0.500000,0.000000,0.000000,6.090755
0.020000,7.717501,16.834600,2.095000,0.500000,0.000000,0.000000,6.090004
0.020000,7.727314,16.832676,2.105000,0.500000,0.000000,0.000000,6.089255
0.020000,7.737126,16.830745,2.115000,0.500000,0.000000,0.000000,6.088509
0.020000,7.746936,16.828807,2.125000,0.500000,0.000000,0.000000,6.087764
0.020000,7.756745,16.826862,2.135000,0.500000,0.000000,0.000000,6.087021
0.020000,7.766553,16.824909,2.145000,0.500000,0.000000,0.000000,6.086280
0.020000,7.776359,16.822949,2.155000,0.500000,0.000000,0.000000,6.085541
0.020000,7.786164,16.820982,2.165000,0.500000,0.000000,0.000000,6.084803
0.020000,7.795967,16.819007,2.175000,0.500000,0.000000,0.000000,6.084068
0.020000,7.805768,16.817026,2.185000,0.500000,0.000000,0.000000,6.083335
0.020000,7.815569,16.815037,2.195000,0.500000,0.000000,0.000000,6.082603
0.020000,7.825367,16.813041,2.205000,0.500000,0.000000,0.000000,6.081874
0.020000,7.835165,16.811038,2.215000,0.500000,0.000000,0.000000,6.081146
0.020000,7.844961,16.809027,2.225000,0.500000,0.000000,0.000000,6.080420
0.020000,7.854755,16.807010,2.235000,0.500000,0.000000,0.000000,6.079697
0.020000,7.864548,16.804986,2.245000,0.500000,0.000000,0.000000,6.078975
0.020000,7.874339,16.802954,2.255000,0.500000,0.000000,0.000000,6.078255
0.020000,7.884129,16.800916,2.265000,0.500000,0.000000,0.000000,6.077537
0.020000,7.893918,16.798870,2.275000,0.500000,0.000000,0.000000,6.076821
0.020000,7.903705,16.796818,2.285000,0.500000,0.000000,0.000000,6.076107
0.020000,7.913491,16.794758,2.295000,0.500000,0.000000,0.000000,6.075395
0.020000,7.923275,16.792692,2.305000,0.500000,0.000000,0.000000,6.074685
0.020000,7.933058,16.790618,2.315000,0.500000,0.000000,0.000000,6.073977
0.020000,7.942839,16.788538,2.325000,0.500000,0.000000,0.000000,6.073271
0.020000,7.952618,16.786451,2.335000,0.500000,0.000000,0.000000,6.072566
0.020000,7.962397,16.784357,2.345000,0.500000,0.000000,0.000000,6.071864
0.020000,7.972174,16.782256,2.355000,0.500000,0.000000,0.000000,6.071164
0.020000,7.981949,16.780148,2.365000,0.500000,0.000000,0.000000,6.070465
0.020000,7.991723,16.778033,2.375000,0.500000,0.000000,0.000000,6.069769
0.020000,8.001495,16.775912,2.385000,0.500000,0.000000,0.000000,6.069074
0.020000,8.011266,16.773784,2.395000,0.500000,0.000000,0.000000,6.068382
0.020000,8.021036,16.771649,2.405000,0.500000,0.000000,0.000000,6.067691
