dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.299312,15.235049,11.002102,0.464025,-0.002773,0.000618,6.193036
0.020000,16.308554,15.234218,11.011382,0.463963,-0.003121,-0.017403,6.193997
0.020000,16.317796,15.233396,11.020660,0.463901,-0.003062,0.002937,6.194960
0.020000,16.327037,15.232583,11.029937,0.463846,-0.002750,0.015612,6.195924
0.020000,16.336278,15.231779,11.039212,0.463792,-0.002738,0.000631,6.196889
0.020000,16.345519,15.230984,11.048487,0.463737,-0.002725,0.000636,6.197856
0.020000,16.354759,15.230198,11.057761,0.463683,-0.002712,0.000641,6.198825
0.020000,16.363999,15.229421,11.067033,0.463626,-0.002829,-0.005840,6.199795
0.020000,16.373238,15.228654,11.076304,0.463561,-0.003268,-0.021951,6.200767
0.020000,16.382477,15.227895,11.085575,0.463507,-0.002688,0.028981,6.201740
0.020000,16.391716,15.227145,11.094844,0.463454,-0.002675,0.000653,6.202714
0.020000,16.400954,15.226405,11.104112,0.463400,-0.002662,0.000658,6.203690
0.020000,16.410192,15.225674,11.113379,0.463347,-0.002649,0.000663,6.204668
0.020000,16.419430,15.224951,11.122645,0.463295,-0.002635,0.000668,6.205647
0.020000,16.428667,15.224238,11.131909,0.463229,-0.003264,-0.031424,6.206627
0.020000,16.437904,15.223534,11.141173,0.463175,-0.002732,0.026615,6.207609
0.020000,16.447140,15.222839,11.150435,0.463123,-0.002611,0.006052,6.208592
0.020000,16.456376,15.222154,11.159697,0.463071,-0.002597,0.000681,6.209577
0.020000,16.465612,15.221477,11.168957,0.463019,-0.002583,0.000685,6.210563
0.020000,16.474847,15.220810,11.178216,0.462968,-0.002569,0.000690,6.211551
0.020000,16.484082,15.220152,11.187474,0.462908,-0.002996,-0.021349,6.212540
0.020000,16.493316,15.219503,11.196731,0.462849,-0.002906,0.004533,6.213531
0.020000,16.502550,15.218863,11.205987,0.462799,-0.002544,0.018102,6.214523
0.020000,16.511783,15.218233,11.215242,0.462748,-0.002530,0.000703,6.215516
0.020000,16.521016,15.217612,11.224496,0.462698,-0.002516,0.000708,6.216511
0.020000,16.530249,15.217000,11.233749,0.462648,-0.002501,0.000713,6.217507
0.020000,16.539481,15.216397,11.243001,0.462593,-0.002728,-0.011357,6.218505
0.020000,16.548713,15.215804,11.252252,0.462532,-0.003078,-0.017462,6.219504
0.020000,16.557944,15.215220,11.261501,0.462482,-0.002475,0.030149,6.220504
0.020000,16.567175,15.214645,11.270750,0.462433,-0.002460,0.000726,6.221506
0.020000,16.576405,15.214080,11.279998,0.462384,-0.002446,0.000731,6.222509
0.020000,16.585635,15.213524,11.289244,0.462335,-0.002431,0.000736,6.223513
0.020000,16.594865,15.212977,11.298490,0.462286,-0.002464,-0.001642,6.224519
0.020000,16.604094,15.212440,11.307735,0.462221,-0.003243,-0.038985,6.225526
0.020000,16.613322,15.211912,11.316978,0.462173,-0.002403,0.042000,6.226535
0.020000,16.622550,15.211393,11.326221,0.462125,-0.002388,0.000749,6.227545
0.020000,16.631777,15.210884,11.335462,0.462078,-0.002373,0.000753,6.228556
0.020000,16.641004,15.210384,11.344703,0.462031,-0.002358,0.000758,6.229569
0.020000,16.650231,15.209893,11.353942,0.461984,-0.002343,0.000763,6.230583
0.020000,16.659457,15.209412,11.363181,0.461921,-0.003126,-0.039158,6.231598
0.020000,16.668682,15.208941,11.372418,0.461872,-0.002466,0.032993,6.232615
0.020000,16.677907,15.208479,11.381655,0.461826,-0.002314,0.007589,6.233633
0.020000,16.687132,15.208026,11.390890,0.461780,-0.002299,0.000776,6.234652
0.020000,16.696356,15.207583,11.400125,0.461734,-0.002283,0.000781,6.235672
0.020000,16.705579,15.207149,11.409359,0.461689,-0.002268,0.000786,6.236694
0.020000,16.714802,15.206724,11.418591,0.461630,-0.002928,-0.033001,6.237717
0.020000,16.724025,15.206309,11.427823,0.461579,-0.002560,0.018380,6.238742
0.020000,16.733246,15.205904,11.437054,0.461534,-0.002238,0.016087,6.239767
0.020000,16.742468,15.205508,11.446283,0.461490,-0.002222,0.000799,6.240794
0.020000,16.751688,15.205122,11.455512,0.461446,-0.002206,0.000804,6.241823
0.020000,16.760909,15.204745,11.464740,0.461402,-0.002190,0.000809,6.242852
0.020000,16.770128,15.204378,11.473967,0.461347,-0.002748,-0.027921,6.243883
0.020000,16.779347,15.204020,11.483193,0.461294,-0.002632,0.005828,6.244915
0.020000,16.788566,15.203672,11.492418,0.461251,-0.002160,0.023601,6.245948
0.020000,16.797784,15.203333,11.501642,0.461208,-0.002143,0.000822,6.246982
0.020000,16.807001,15.203004,11.510866,0.461166,-0.002127,0.000827,6.248018
0.020000,16.816218,15.202685,11.520088,0.461123,-0.002110,0.000832,6.249055
0.020000,16.825434,15.202375,11.529310,0.461072,-0.002594,-0.024203,6.250093
0.020000,16.834650,15.202074,11.538530,0.461018,-0.002676,-0.004101,6.251132
0.020000,16.843865,15.201784,11.547750,0.460976,-0.002079,0.029853,6.252173
0.020000,16.853079,15.201503,11.556968,0.460935,-0.002062,0.000845,6.253215
0.020000,16.862293,15.201231,11.566186,0.460894,-0.002045,0.000850,6.254257
0.020000,16.871506,15.200969,11.575403,0.460854,-0.002028,0.000855,6.255302
0.020000,16.880719,15.200717,11.584619,0.460804,-0.002471,-0.022153,6.256347
0.020000,16.889931,15.200475,11.593834,0.460751,-0.002687,-0.010799,6.257393
0.020000,16.899142,15.200242,11.603049,0.460711,-0.001996,0.034540,6.258441
0.020000,16.908353,15.200019,11.612262,0.460671,-0.001979,0.000868,6.259490
0.020000,16.917563,15.199805,11.621475,0.460632,-0.001962,0.000873,6.260539
0.020000,16.926773,15.199602,11.630686,0.460593,-0.001944,0.000878,6.261591
0.020000,16.935982,15.199408,11.639897,0.460545,-0.002386,-0.022102,6.262643
0.020000,16.945190,15.199223,11.649107,0.460492,-0.002658,-0.013605,6.263696
0.020000,16.954397,15.199049,11.658316,0.460454,-0.001911,0.037335,6.264750
0.020000,16.963604,15.198884,11.667525,0.460416,-0.001894,0.000891,6.265806
0.020000,16.972810,15.198729,11.676732,0.460378,-0.001876,0.000896,6.266863
0.020000,16.982016,15.198583,11.685939,0.460341,-0.001858,0.000901,6.267920
0.020000,16.991221,15.198448,11.695145,0.460294,-0.002346,-0.024408,6.268979
0.020000,17.000425,15.198322,11.704350,0.460243,-0.002582,-0.011812,6.270039
0.020000,17.009628,15.198206,11.713554,0.460206,-0.001824,0.037887,6.271100
0.020000,17.018831,15.198099,11.722757,0.460170,-0.001806,0.000914,6.272162
0.020000,17.028033,15.198003,11.731960,0.460134,-0.001788,0.000919,6.273226
0.020000,17.037235,15.197916,11.741162,0.460099,-0.001769,0.000924,6.274290
0.020000,17.046435,15.197839,11.750363,0.460052,-0.002358,-0.029453,6.275355
0.020000,17.055635,15.197772,11.759563,0.460003,-0.002452,-0.004660,6.276422
0.020000,17.064834,15.197715,11.768762,0.459968,-0.001735,0.035816,6.277489
0.020000,17.074033,15.197667,11.777961,0.459934,-0.001716,0.000936,6.278557
0.020000,17.083231,15.197629,11.787159,0.459900,-0.001698,0.000941,6.279627
0.020000,17.092325,15.197602,11.796253,0.454711,-0.259458,-12.888018,6.280685
0.020000,17.100637,15.197585,11.804565,0.415607,-1.955177,-84.785967,6.281654
0.020000,17.107121,15.197578,11.811050,0.324213,-4.569703,-130.726276,6.282410
0.020000,17.111307,15.197575,11.815235,0.209268,-5.747245,-58.877124,6.282898
0.020000,17.113296,15.197575,11.817225,0.099484,-5.489214,12.901546,6.283130
0.020000,17.113768,15.197575,11.817696,0.023583,-3.795069,84.707286,6.283185
0.020000,17.113768,15.197575,11.817696,0.000000,-1.179126,130.797144,6.283185
