dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.442704,3.136629,1.545596,0.507706,-0.000288,0.006077,3.335304
0.020000,17.432739,3.134675,1.555750,0.507702,-0.000229,0.002981,3.335099
0.020000,17.422775,3.132724,1.565904,0.507693,-0.000409,-0.009016,3.334894
0.020000,17.412810,3.130774,1.576058,0.507688,-0.000283,0.006289,3.334689
0.020000,17.402845,3.128827,1.586212,0.507683,-0.000235,0.002392,3.334484
0.020000,17.392879,3.126881,1.596365,0.507675,-0.000408,-0.008640,3.334279
0.020000,17.382914,3.124938,1.606519,0.507669,-0.000278,0.006492,3.334075
0.020000,17.372948,3.122997,1.616672,0.507665,-0.000242,0.001824,3.333870
0.020000,17.362982,3.121058,1.626825,0.507656,-0.000407,-0.008275,3.333666
0.020000,17.353015,3.119121,1.636978,0.507651,-0.000274,0.006685,3.333462
0.020000,17.343048,3.117185,1.647131,0.507646,-0.000248,0.001275,3.333258
0.020000,17.333081,3.115252,1.657284,0.507638,-0.000407,-0.007919,3.333054
0.020000,17.323114,3.113321,1.667436,0.507632,-0.000269,0.006869,3.332851
0.020000,17.313146,3.111393,1.677589,0.507627,-0.000254,0.000746,3.332648
0.020000,17.303178,3.109466,1.687741,0.507619,-0.000406,-0.007574,3.332444
0.020000,17.293210,3.107541,1.697894,0.507614,-0.000265,0.007044,3.332241
0.020000,17.283242,3.105618,1.708046,0.507609,-0.000260,0.000236,3.332038
0.020000,17.273273,3.103697,1.718198,0.507601,-0.000405,-0.007239,3.331836
0.020000,17.263304,3.101779,1.728350,0.507595,-0.000261,0.007210,3.331633
0.020000,17.253335,3.099862,1.738501,0.507590,-0.000266,-0.000256,3.331431
0.020000,17.243366,3.097947,1.748653,0.507582,-0.000404,-0.006914,3.331229
0.020000,17.233396,3.096035,1.758805,0.507577,-0.000257,0.007368,3.331027
0.020000,17.223426,3.094124,1.768956,0.507571,-0.000271,-0.000730,3.330825
0.020000,17.213456,3.092216,1.779107,0.507563,-0.000403,-0.006599,3.330623
0.020000,17.203485,3.090309,1.789258,0.507558,-0.000253,0.007517,3.330421
0.020000,17.193514,3.088405,1.799410,0.507553,-0.000277,-0.001186,3.330220
0.020000,17.183543,3.086502,1.809560,0.507545,-0.000403,-0.006292,3.330019
0.020000,17.173572,3.084602,1.819711,0.507540,-0.000249,0.007659,3.329818
0.020000,17.163600,3.082704,1.829862,0.507534,-0.000282,-0.001625,3.329617
0.020000,17.153628,3.080807,1.840012,0.507526,-0.000402,-0.005995,3.329416
0.020000,17.143656,3.078913,1.850163,0.507521,-0.000246,0.007792,3.329216
