dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.287481,10.176412,1.414996,0.581022,0.019968,-0.452574,5.277805
0.020000,5.293721,10.166601,1.426624,0.581377,0.017709,-0.112920,5.279974
0.020000,5.299987,10.156798,1.438258,0.581734,0.017893,0.009159,5.282154
0.020000,5.306277,10.147002,1.449900,0.582096,0.018074,0.009082,5.284344
0.020000,5.312594,10.137213,1.461550,0.582461,0.018254,0.009003,5.286545
0.020000,5.318936,10.127431,1.473208,0.582922,0.023071,0.240819,5.288757
0.020000,5.325307,10.117655,1.484877,0.583452,0.026479,0.170411,5.290980
0.020000,5.331703,10.107886,1.496554,0.583823,0.018550,-0.396422,5.293214
0.020000,5.338125,10.098125,1.508238,0.584198,0.018724,0.008685,5.295459
0.020000,5.344573,10.088372,1.519929,0.584575,0.018896,0.008599,5.297715
0.020000,5.351048,10.078628,1.531628,0.584957,0.019066,0.008510,5.299981
0.020000,5.357548,10.068892,1.543335,0.585341,0.019235,0.008420,5.302259
0.020000,5.364077,10.059163,1.555051,0.585810,0.023446,0.210555,5.304548
0.020000,5.370633,10.049441,1.566778,0.586344,0.026693,0.162347,5.306848
0.020000,5.377217,10.039727,1.578513,0.586734,0.019499,-0.359664,5.309160
0.020000,5.383827,10.030021,1.590255,0.587127,0.019661,0.008062,5.311483
0.020000,5.390464,10.020325,1.602006,0.587524,0.019820,0.007963,5.313817
0.020000,5.397129,10.010638,1.613764,0.587923,0.019977,0.007863,5.316162
0.020000,5.403821,10.000959,1.625531,0.588326,0.020132,0.007760,5.318519
0.020000,5.410540,9.991290,1.637305,0.588732,0.020286,0.007655,5.320887
0.020000,5.417288,9.981628,1.649091,0.589261,0.026470,0.309227,5.323267
0.020000,5.424065,9.971975,1.660886,0.589745,0.024215,-0.112773,5.325658
0.020000,5.430870,9.962331,1.672689,0.590156,0.020510,-0.185250,5.328062
0.020000,5.437703,9.952696,1.684500,0.590569,0.020655,0.007250,5.330476
0.020000,5.444564,9.943072,1.696320,0.590985,0.020797,0.007136,5.332903
0.020000,5.451453,9.933457,1.708148,0.591403,0.020938,0.007020,5.335340
0.020000,5.458371,9.923852,1.719984,0.591825,0.021076,0.006902,5.337790
0.020000,5.465317,9.914258,1.731829,0.592249,0.021211,0.006782,5.340251
0.020000,5.472292,9.904674,1.743683,0.592676,0.021345,0.006659,5.342724
0.020000,5.479297,9.895097,1.755548,0.593240,0.028174,0.341450,5.345210
0.020000,5.486331,9.885532,1.767422,0.593698,0.022920,-0.262660,5.347707
0.020000,5.493395,9.875976,1.779304,0.594128,0.021516,-0.070196,5.350216
0.020000,5.500487,9.866432,1.791195,0.594561,0.021640,0.006197,5.352737
0.020000,5.507609,9.856899,1.803095,0.594996,0.021762,0.006066,5.355270
0.020000,5.514761,9.847376,1.815004,0.595434,0.021880,0.005932,5.357815
0.020000,5.521942,9.837865,1.826921,0.595874,0.021996,0.005796,5.360372
0.020000,5.529152,9.828366,1.838848,0.596316,0.022109,0.005658,5.362941
0.020000,5.536393,9.818877,1.850783,0.596760,0.022220,0.005517,5.365523
0.020000,5.543663,9.809401,1.862727,0.597207,0.022327,0.005375,5.368116
0.020000,5.550964,9.799936,1.874681,0.597697,0.024516,0.109416,5.370722
0.020000,5.558297,9.790481,1.886646,0.598232,0.026725,0.110482,5.373340
0.020000,5.565659,9.781039,1.898619,0.598680,0.022433,-0.214627,5.375971
0.020000,5.573053,9.771609,1.910602,0.599131,0.022530,0.004846,5.378614
0.020000,5.580476,9.762191,1.922594,0.599583,0.022623,0.004694,5.381269
0.020000,5.587930,9.752786,1.934594,0.600038,0.022714,0.004539,5.383936
0.020000,5.595416,9.743394,1.946604,0.600494,0.022802,0.004383,5.386616
0.020000,5.602932,9.734015,1.958623,0.600952,0.022886,0.004224,5.389308
0.020000,5.610479,9.724649,1.970651,0.601411,0.022968,0.004063,5.392013
0.020000,5.618057,9.715297,1.982689,0.601872,0.023046,0.003899,5.394730
0.020000,5.625666,9.705958,1.994736,0.602334,0.023120,0.003734,5.397459
0.020000,5.633307,9.696632,2.006792,0.602798,0.023192,0.003566,5.400201
0.020000,5.640980,9.687321,2.018857,0.603263,0.023259,0.003396,5.402955
0.020000,5.648684,9.678023,2.030931,0.603730,0.023324,0.003224,5.405722
0.020000,5.656420,9.668740,2.043016,0.604227,0.024876,0.077604,5.408502
0.020000,5.664189,9.659470,2.055111,0.604746,0.025918,0.052086,5.411295
0.020000,5.671989,9.650214,2.067215,0.605212,0.023319,-0.129935,5.414100
0.020000,5.679822,9.640974,2.079329,0.605679,0.023371,0.002598,5.416917
0.020000,5.687687,9.631748,2.091452,0.606148,0.023419,0.002416,5.419747
