dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.815480,4.543427,1.840409,0.492509,0.000225,-0.005258,3.328215
0.020000,16.805801,4.541600,1.850259,0.492517,0.000381,0.007807,3.328016
0.020000,16.796121,4.539775,1.860109,0.492523,0.000326,-0.002748,3.327816
0.020000,16.786440,4.537952,1.869960,0.492528,0.000226,-0.004996,3.327617
0.020000,16.776759,4.536131,1.879811,0.492536,0.000385,0.007915,3.327418
0.020000,16.767078,4.534312,1.889661,0.492542,0.000322,-0.003111,3.327219
0.020000,16.757396,4.532495,1.899512,0.492547,0.000228,-0.004741,3.327020
0.020000,16.747714,4.530680,1.909363,0.492554,0.000388,0.008016,3.326822
0.020000,16.738031,4.528867,1.919215,0.492561,0.000319,-0.003459,3.326623
0.020000,16.728348,4.527055,1.929066,0.492565,0.000229,-0.004494,3.326425
0.020000,16.718664,4.525246,1.938917,0.492573,0.000391,0.008110,3.326227
0.020000,16.708979,4.523438,1.948769,0.492579,0.000315,-0.003793,3.326029
0.020000,16.699295,4.521632,1.958621,0.492584,0.000230,-0.004255,3.325831
0.020000,16.689609,4.519828,1.968473,0.492592,0.000394,0.008198,3.325634
0.020000,16.679924,4.518026,1.978324,0.492598,0.000312,-0.004112,3.325437
0.020000,16.670237,4.516226,1.988177,0.492603,0.000231,-0.004024,3.325239
0.020000,16.660551,4.514428,1.998029,0.492611,0.000397,0.008279,3.325042
0.020000,16.650863,4.512632,2.007881,0.492617,0.000309,-0.004418,3.324845
0.020000,16.641176,4.510837,2.017734,0.492621,0.000233,-0.003800,3.324649
0.020000,16.631488,4.509045,2.027586,0.492629,0.000400,0.008354,3.324452
0.020000,16.621799,4.507254,2.037439,0.492636,0.000305,-0.004710,3.324256
0.020000,16.612110,4.505465,2.047292,0.492640,0.000234,-0.003583,3.324059
0.020000,16.602420,4.503678,2.057145,0.492648,0.000402,0.008422,3.323863
0.020000,16.592730,4.501893,2.066998,0.492654,0.000302,-0.004989,3.323667
0.020000,16.583040,4.500110,2.076851,0.492659,0.000235,-0.003373,3.323472
0.020000,16.573349,4.498329,2.086704,0.492667,0.000405,0.008485,3.323276
0.020000,16.563657,4.496549,2.096558,0.492673,0.000300,-0.005256,3.323081
0.020000,16.553966,4.494772,2.106411,0.492678,0.000236,-0.003170,3.322886
0.020000,16.544273,4.492996,2.116265,0.492686,0.000407,0.008542,3.322690
0.020000,16.534580,4.491222,2.126119,0.492692,0.000297,-0.005510,3.322496
0.020000,16.524887,4.489450,2.135973,0.492697,0.000237,-0.002973,3.322301
0.020000,16.515193,4.487680,2.145827,0.492705,0.000409,0.008594,3.322106
0.020000,16.505499,4.485912,2.155681,0.492711,0.000294,-0.005751,3.321912
0.020000,16.495804,4.484146,2.165535,0.492715,0.000238,-0.002784,3.321718
0.020000,16.486109,4.482381,2.175390,0.492724,0.000411,0.008640,3.321524
0.020000,16.476413,4.480618,2.185244,0.492730,0.000292,-0.005981,3.321330
0.020000,16.466717,4.478858,2.195099,0.492734,0.000240,-0.002600,3.321136
0.020000,16.457021,4.477099,2.204954,0.492743,0.000413,0.008680,3.320942
0.020000,16.447324,4.475342,2.214809,0.492748,0.000289,-0.006200,3.320749
0.020000,16.437626,4.473586,2.224664,0.492753,0.000241,-0.002423,3.320556
0.020000,16.427928,4.471833,2.234519,0.492762,0.000415,0.008716,3.320363
0.020000,16.418230,4.470081,2.244375,0.492767,0.000287,-0.006407,3.320170
0.020000,16.408531,4.468332,2.254230,0.492772,0.000242,-0.002252,3.319977
0.020000,16.398831,4.466584,2.264086,0.492780,0.000417,0.008746,3.319785
0.020000,16.389131,4.464838,2.273941,0.492786,0.000285,-0.006603,3.319592
0.020000,16.379431,4.463094,2.283797,0.492791,0.000243,-0.002086,3.319400
0.020000,16.369730,4.461351,2.293653,0.492799,0.000419,0.008772,3.319208
0.020000,16.360029,4.459611,2.303509,0.492805,0.000283,-0.006788,3.319016
0.020000,16.350328,4.457872,2.313365,0.492810,0.000244,-0.001927,3.318824
0.020000,16.340625,4.456135,2.323222,0.492818,0.000420,0.008792,3.318633
0.020000,16.330923,4.454401,2.333078,0.492824,0.000281,-0.006963,3.318442
0.020000,16.321220,4.452667,2.342935,0.492829,0.000245,-0.001773,3.318250
0.020000,16.311516,4.450936,2.352792,0.492837,0.000422,0.008808,3.318059
0.020000,16.301812,4.449207,2.362648,0.492843,0.000279,-0.007128,3.317868
0.020000,16.292108,4.447479,2.372505,0.492848,0.000246,-0.001624,3.317678
0.020000,16.282403,4.445753,2.382362,0.492856,0.000423,0.008820,3.317487
0.020000,16.272698,4.444029,2.392220,0.492862,0.000277,-0.007283,3.317297
0.020000,16.262992,4.442307,2.402077,0.492867,0.000248,-0.001481,3.317107
0.020000,16.253286,4.440587,2.411935,0.492875,0.000424,0.008827,3.316917
0.020000,16.243579,4.438868,2.421792,0.492881,0.000276,-0.007429,3.316727
0.020000,16.233872,4.437152,2.431650,0.492886,0.000249,-0.001344,3.316537
0.020000,16.224165,4.435437,2.441508,0.492894,0.000425,0.008830,3.316348
0.020000,16.214457,4.433724,2.451366,0.492900,0.000274,-0.007565,3.316158
0.020000,16.204748,4.432012,2.461224,0.492905,0.000250,-0.001211,3.315969
0.020000,16.195039,4.430303,2.471082,0.492913,0.000426,0.008829,3.315780
0.020000,16.185330,4.428595,2.480941,0.492919,0.000273,-0.007692,3.315591
0.020000,16.175620,4.426889,2.490799,0.492924,0.000251,-0.001083,3.315403
0.020000,16.165910,4.425185,2.500658,0.492932,0.000427,0.008824,3.315214
0.020000,16.156199,4.423483,2.510516,0.492938,0.000271,-0.007810,3.315026
0.020000,16.146488,4.421783,2.520375,0.492943,0.000252,-0.000960,3.314838
0.020000,16.136776,4.420084,2.530234,0.492951,0.000428,0.008815,3.314650
0.020000,16.127064,4.418388,2.540093,0.492957,0.000270,-0.007920,3.314462
0.020000,16.117352,4.416693,2.549953,0.492962,0.000253,-0.000842,3.314274
0.020000,16.107639,4.414999,2.559812,0.492970,0.000429,0.008803,3.314087
0.020000,16.097926,4.413308,2.569672,0.492976,0.000269,-0.008021,3.313899
0.020000,16.088212,4.411618,2.579531,0.492981,0.000254,-0.000729,3.313712
0.020000,16.078498,4.409931,2.589391,0.492989,0.000430,0.008786,3.313525
0.020000,16.068783,4.408245,2.599251,0.492995,0.000267,-0.008114,3.313338
0.020000,16.059068,4.406561,2.609111,0.493000,0.000255,-0.000619,3.313152
0.020000,16.049352,4.404878,2.618971,0.493008,0.000430,0.008767,3.312965
0.020000,16.039636,4.403197,2.628831,0.493014,0.000266,-0.008200,3.312779
0.020000,16.029920,4.401519,2.638692,0.493019,0.000256,-0.000515,3.312593
0.020000,16.020203,4.399842,2.648552,0.493027,0.000431,0.008743,3.312407
0.020000,16.010486,4.398166,2.658413,0.493033,0.000265,-0.008278,3.312221
0.020000,16.000768,4.396493,2.668274,0.493038,0.000257,-0.000414,3.312035
0.020000,15.991050,4.394821,2.678135,0.493047,0.000432,0.008717,3.311850
0.020000,15.981331,4.393151,2.687996,0.493052,0.000265,-0.008348,3.311665
0.020000,15.971612,4.391483,2.697857,0.493057,0.000258,-0.000318,3.311480
0.020000,15.961893,4.389817,2.707718,0.493066,0.000432,0.008687,3.311295
0.020000,15.952173,4.388152,2.717579,0.493071,0.000264,-0.008411,3.311110
0.020000,15.942452,4.386489,2.727441,0.493076,0.000259,-0.000225,3.310925
0.020000,15.932732,4.384828,2.737303,0.493085,0.000432,0.008655,3.310741
0.020000,15.923010,4.383169,2.747164,0.493090,0.000263,-0.008467,3.310557
0.020000,15.913289,4.381512,2.757026,0.493095,0.000260,-0.000137,3.310372
0.020000,15.903567,4.379856,2.766888,0.493104,0.000433,0.008619,3.310188
0.020000,15.893844,4.378202,2.776751,0.493109,0.000262,-0.008516,3.310005
0.020000,15.884121,4.376550,2.786613,0.493114,0.000261,-0.000052,3.309821
0.020000,15.874398,4.374899,2.796475,0.493123,0.000433,0.008580,3.309638
0.020000,15.864674,4.373251,2.806338,0.493128,0.000262,-0.008559,3.309454
0.020000,15.854950,4.371604,2.816201,0.493133,0.000263,0.000079,3.309271
0.020000,15.845225,4.369959,2.826063,0.493142,0.000431,0.008388,3.309088
0.020000,15.835500,4.368315,2.835926,0.493147,0.000262,-0.008445,3.308906
0.020000,15.825775,4.366673,2.845789,0.493153,0.000266,0.000180,3.308723
0.020000,15.816049,4.365034,2.855653,0.493161,0.000428,0.008122,3.308541
0.020000,15.806322,4.363395,2.865516,0.493166,0.000263,-0.008252,3.308359
0.020000,15.796596,4.361759,2.875379,0.493172,0.000268,0.000250,3.308176
0.020000,15.786868,4.360124,2.885243,0.493180,0.000425,0.007863,3.307995
0.020000,15.777141,4.358492,2.895107,0.493186,0.000264,-0.008064,3.307813
0.020000,15.767413,4.356860,2.904971,0.493191,0.000270,0.000317,3.307631
0.020000,15.757684,4.355231,2.914835,0.493199,0.000423,0.007611,3.307450
0.020000,15.747955,4.353603,2.924699,0.493205,0.000265,-0.007880,3.307269
0.020000,15.738226,4.351977,2.934563,0.493210,0.000273,0.000381,3.307088
0.020000,15.728496,4.350353,2.944427,0.493219,0.000420,0.007367,3.306907
0.020000,15.718766,4.348731,2.954292,0.493224,0.000266,-0.007700,3.306726
0.020000,15.709036,4.347110,2.964156,0.493229,0.000275,0.000442,3.306546
0.020000,15.699305,4.345491,2.974021,0.493238,0.000417,0.007130,3.306365
0.020000,15.689573,4.343874,2.983886,0.493243,0.000267,-0.007524,3.306185
0.020000,15.679842,4.342258,2.993751,0.493249,0.000277,0.000500,3.306005
0.020000,15.670109,4.340645,3.003616,0.493257,0.000415,0.006900,3.305825
0.020000,15.660377,4.339033,3.013481,0.493262,0.000268,-0.007352,3.305646
0.020000,15.650644,4.337422,3.023347,0.493268,0.000279,0.000554,3.305466
0.020000,15.640910,4.335814,3.033212,0.493276,0.000413,0.006676,3.305287
0.020000,15.631176,4.334207,3.043078,0.493282,0.000269,-0.007183,3.305108
0.020000,15.621442,4.332602,3.052944,0.493287,0.000281,0.000606,3.304929
0.020000,15.611707,4.330998,3.062809,0.493295,0.000410,0.006459,3.304750
0.020000,15.601972,4.329396,3.072675,0.493301,0.000270,-0.007018,3.304571
0.020000,15.592237,4.327796,3.082542,0.493306,0.000283,0.000655,3.304393
0.020000,15.582501,4.326198,3.092408,0.493315,0.000408,0.006248,3.304214
0.020000,15.572764,4.324602,3.102274,0.493320,0.000271,-0.006857,3.304036
0.020000,15.563027,4.323007,3.112141,0.493326,0.000285,0.000702,3.303858
0.020000,15.553290,4.321414,3.122007,0.493334,0.000406,0.006044,3.303681
0.020000,15.543553,4.319822,3.131874,0.493339,0.000272,-0.006699,3.303503
0.020000,15.533815,4.318232,3.141741,0.493345,0.000287,0.000745,3.303325
0.020000,15.524076,4.316644,3.151608,0.493353,0.000403,0.005845,3.303148
0.020000,15.514337,4.315058,3.161475,0.493358,0.000273,-0.006545,3.302971
0.020000,15.504598,4.313474,3.171343,0.493364,0.000288,0.000787,3.302794
0.020000,15.494859,4.311891,3.181210,0.493372,0.000401,0.005653,3.302617
0.020000,15.485119,4.310309,3.191078,0.493378,0.000273,-0.006394,3.302441
0.020000,15.475378,4.308730,3.200945,0.493384,0.000290,0.000825,3.302264
0.020000,15.465637,4.307152,3.210813,0.493392,0.000399,0.005466,3.302088
0.020000,15.455896,4.305576,3.220681,0.493397,0.000274,-0.006247,3.301912
0.020000,15.446154,4.304002,3.230549,0.493403,0.000292,0.000862,3.301736
0.020000,15.436412,4.302429,3.240417,0.493411,0.000397,0.005285,3.301560
0.020000,15.426670,4.300858,3.250286,0.493416,0.000275,-0.006102,3.301385
0.020000,15.416927,4.299289,3.260154,0.493422,0.000293,0.000896,3.301209
0.020000,15.407184,4.297721,3.270023,0.493430,0.000395,0.005109,3.301034
0.020000,15.397440,4.296155,3.279891,0.493436,0.000276,-0.005961,3.300859
0.020000,15.387696,4.294591,3.289760,0.493441,0.000295,0.000927,3.300684
0.020000,15.377951,4.293028,3.299629,0.493449,0.000393,0.004939,3.300510
